공항,상대공항,출도착(A도착D출발),날짜,계획시간,편명
CJU,MFM,A,2015-02-28,06:05,LJ874
CJU,MFM,D,2015-02-23,22:40,LJ873
CJU,MFM,D,2015-02-25,22:40,LJ873
CJU,MFM,D,2015-02-27,22:40,LJ873
CJU,NGB,A,2015-02-23,21:05,MU2067
CJU,NGB,A,2015-02-24,21:40,MU2067
CJU,NGB,A,2015-02-26,21:05,MU2067
CJU,NGB,A,2015-02-27,21:05,MU2067
CJU,NGB,A,2015-02-28,21:40,MU2067
CJU,NGB,A,2015-03-01,21:35,MU2067
CJU,NGB,A,2015-03-02,21:05,MU2067
CJU,NGB,A,2015-03-03,21:40,MU2067
CJU,NGB,A,2015-03-05,21:05,MU2067
CJU,NGB,A,2015-03-06,21:05,MU2067
CJU,NGB,A,2015-03-07,21:40,MU2067
CJU,NGB,A,2015-03-08,21:35,MU2067
CJU,NGB,A,2015-03-09,21:05,MU2067
CJU,NGB,A,2015-03-10,21:40,MU2067
CJU,NGB,A,2015-03-12,21:05,MU2067
CJU,NGB,A,2015-03-13,21:05,MU2067
CJU,NGB,A,2015-03-14,21:40,MU2067
CJU,NGB,A,2015-03-15,21:35,MU2067
CJU,NGB,A,2015-03-16,21:05,MU2067
CJU,NGB,A,2015-03-17,21:40,MU2067
CJU,NGB,A,2015-03-19,21:05,MU2067
CJU,NGB,A,2015-03-20,21:05,MU2067
CJU,NGB,A,2015-03-21,21:40,MU2067
CJU,NGB,A,2015-03-22,21:35,MU2067
CJU,NGB,A,2015-03-23,21:05,MU2067
CJU,NGB,D,2015-02-23,22:05,MU2068
CJU,NGB,D,2015-02-24,22:40,MU2068
CJU,NGB,D,2015-02-26,22:05,MU2068
CJU,NGB,D,2015-02-27,22:05,MU2068
CJU,NGB,D,2015-02-28,22:40,MU2068
CJU,NGB,D,2015-03-01,22:35,MU2068
CJU,NGB,D,2015-03-02,22:05,MU2068
CJU,NGB,D,2015-03-03,22:40,MU2068
CJU,NGB,D,2015-03-05,22:05,MU2068
CJU,NGB,D,2015-03-06,22:05,MU2068
CJU,NGB,D,2015-03-07,22:40,MU2068
CJU,NGB,D,2015-03-08,22:35,MU2068
CJU,NGB,D,2015-03-09,22:05,MU2068
CJU,NGB,D,2015-03-10,22:40,MU2068
CJU,NGB,D,2015-03-12,22:05,MU2068
CJU,NGB,D,2015-03-13,22:05,MU2068
CJU,NGB,D,2015-03-14,22:40,MU2068
CJU,NGB,D,2015-03-15,22:35,MU2068
CJU,NGB,D,2015-03-16,22:05,MU2068
CJU,NGB,D,2015-03-17,22:40,MU2068
CJU,NGB,D,2015-03-19,22:05,MU2068
CJU,NGB,D,2015-03-20,22:05,MU2068
CJU,NGB,D,2015-03-21,22:40,MU2068
CJU,NGB,D,2015-03-22,22:35,MU2068
CJU,NGB,D,2015-03-23,22:05,MU2068
CJU,NKG,A,2015-02-26,12:00,BK2901
CJU,NKG,D,2015-02-26,13:15,BK2902
CJU,NNG,A,2015-02-25,06:10,TW632
CJU,NNG,A,2015-03-01,06:10,TW632
CJU,NNG,A,2015-03-04,06:10,TW632
CJU,NNG,A,2015-03-08,06:10,TW632
CJU,NNG,A,2015-03-11,06:10,TW632
CJU,NNG,A,2015-03-15,06:10,TW632
CJU,NNG,A,2015-03-18,06:10,TW632
CJU,NNG,A,2015-03-22,06:10,TW632
CJU,NNG,D,2015-02-24,22:00,TW631
CJU,NNG,D,2015-02-28,22:00,TW631
CJU,NNG,D,2015-03-03,22:00,TW631
CJU,NNG,D,2015-03-07,22:00,TW631
CJU,NNG,D,2015-03-10,22:00,TW631
CJU,NNG,D,2015-03-14,22:00,TW631
CJU,NNG,D,2015-03-17,22:00,TW631
CJU,NNG,D,2015-03-21,22:00,TW631
CJU,NRT,A,2015-02-23,12:35,KE718
CJU,NRT,A,2015-02-25,12:35,KE718
CJU,NRT,A,2015-02-26,12:35,KE718
CJU,NRT,A,2015-02-27,12:35,KE718
CJU,NRT,A,2015-03-01,12:35,KE718
CJU,NRT,A,2015-03-02,12:35,KE718
CJU,NRT,A,2015-03-04,12:35,KE718
CJU,NRT,A,2015-03-05,12:35,KE718
CJU,NRT,A,2015-03-06,12:35,KE718
CJU,NRT,A,2015-03-08,12:35,KE718
CJU,NRT,A,2015-03-09,12:35,KE718
CJU,NRT,A,2015-03-10,12:35,KE718
CJU,NRT,A,2015-03-11,12:35,KE718
CJU,NRT,A,2015-03-12,12:35,KE718
CJU,NRT,A,2015-03-13,12:35,KE718
CJU,NRT,A,2015-03-14,12:35,KE718
CJU,NRT,A,2015-03-15,12:35,KE718
CJU,NRT,A,2015-03-16,12:35,KE718
CJU,NRT,A,2015-03-17,12:35,KE718
CJU,NRT,A,2015-03-18,12:35,KE718
CJU,NRT,A,2015-03-19,12:35,KE718
CJU,NRT,A,2015-03-20,12:35,KE718
CJU,NRT,A,2015-03-21,12:35,KE718
CJU,NRT,A,2015-03-22,12:35,KE718
CJU,NRT,A,2015-03-23,12:35,KE718
CJU,NRT,D,2015-02-24,18:10,KE717
CJU,NRT,D,2015-02-25,18:10,KE717
CJU,NRT,D,2015-02-26,18:10,KE717
CJU,NRT,D,2015-02-28,18:10,KE717
CJU,NRT,D,2015-03-01,18:10,KE717
CJU,NRT,D,2015-03-03,18:10,KE717
CJU,NRT,D,2015-03-04,18:10,KE717
CJU,NRT,D,2015-03-05,18:10,KE717
CJU,NRT,D,2015-03-07,18:10,KE717
CJU,NRT,D,2015-03-08,18:10,KE717
CJU,NRT,D,2015-03-09,18:10,KE717
CJU,NRT,D,2015-03-10,18:10,KE717
CJU,NRT,D,2015-03-11,18:10,KE717
CJU,NRT,D,2015-03-12,18:10,KE717
CJU,NRT,D,2015-03-13,18:10,KE717
CJU,NRT,D,2015-03-14,18:10,KE717
CJU,NRT,D,2015-03-15,18:10,KE717
CJU,NRT,D,2015-03-16,18:10,KE717
CJU,NRT,D,2015-03-17,18:10,KE717
CJU,NRT,D,2015-03-18,18:10,KE717
CJU,NRT,D,2015-03-19,18:10,KE717
CJU,NRT,D,2015-03-20,18:10,KE717
CJU,NRT,D,2015-03-21,18:10,KE717
CJU,NRT,D,2015-03-22,18:10,KE717
CJU,NRT,D,2015-03-23,18:10,KE717
CJU,PEK,A,2015-02-23,14:15,KE880
CJU,PEK,A,2015-02-23,16:55,MU273
CJU,PEK,A,2015-02-23,21:35,CA607
CJU,PEK,A,2015-02-24,13:55,KE880
CJU,PEK,A,2015-02-25,14:15,KE880
CJU,PEK,A,2015-02-25,21:35,CA607
CJU,PEK,A,2015-02-25,21:35,CA670
CJU,PEK,A,2015-02-26,13:55,KE880
CJU,PEK,A,2015-02-26,21:35,CA711
CJU,PEK,A,2015-02-27,14:15,KE880
CJU,PEK,A,2015-02-27,16:55,MU273
CJU,PEK,A,2015-02-28,13:55,KE880
CJU,PEK,A,2015-03-01,14:15,KE880
CJU,PEK,A,2015-03-01,21:35,CA711
CJU,PEK,A,2015-03-02,14:15,KE880
CJU,PEK,A,2015-03-02,16:55,MU273
CJU,PEK,A,2015-03-03,13:55,KE880
CJU,PEK,A,2015-03-04,14:15,KE880
CJU,PEK,A,2015-03-05,13:55,KE880
CJU,PEK,A,2015-03-05,21:35,CA711
CJU,PEK,A,2015-03-06,14:15,KE880
CJU,PEK,A,2015-03-06,16:55,MU273
CJU,PEK,A,2015-03-07,13:55,KE880
CJU,PEK,A,2015-03-08,14:15,KE880
CJU,PEK,A,2015-03-08,21:35,CA711
CJU,PEK,A,2015-03-09,14:15,KE880
CJU,PEK,A,2015-03-09,16:55,MU273
CJU,PEK,A,2015-03-10,13:55,KE880
CJU,PEK,A,2015-03-11,14:15,KE880
CJU,PEK,A,2015-03-12,13:55,KE880
CJU,PEK,A,2015-03-12,21:35,CA711
CJU,PEK,A,2015-03-13,14:15,KE880
CJU,PEK,A,2015-03-13,16:55,MU273
CJU,PEK,A,2015-03-14,13:55,KE880
CJU,PEK,A,2015-03-15,14:15,KE880
CJU,PEK,A,2015-03-15,21:35,CA711
CJU,PEK,A,2015-03-16,14:15,KE880
CJU,PEK,A,2015-03-16,16:55,MU273
CJU,PEK,A,2015-03-17,13:55,KE880
CJU,PEK,A,2015-03-18,14:15,KE880
CJU,PEK,A,2015-03-19,13:55,KE880
CJU,PEK,A,2015-03-19,21:35,CA711
CJU,PEK,A,2015-03-20,14:15,KE880
CJU,PEK,A,2015-03-20,16:55,MU273
CJU,PEK,A,2015-03-21,13:55,KE880
CJU,PEK,A,2015-03-22,14:15,KE880
CJU,PEK,A,2015-03-22,21:35,CA711
CJU,PEK,A,2015-03-23,14:15,KE880
CJU,PEK,A,2015-03-23,16:55,MU273
CJU,PEK,D,2015-02-23,15:40,KE879
CJU,PEK,D,2015-02-23,17:55,MU274
CJU,PEK,D,2015-02-23,22:35,CA608
CJU,PEK,D,2015-02-24,07:45,KE879
CJU,PEK,D,2015-02-25,15:40,KE879
CJU,PEK,D,2015-02-25,22:35,CA608
CJU,PEK,D,2015-02-26,07:45,KE879
CJU,PEK,D,2015-02-26,22:35,CA712
CJU,PEK,D,2015-02-27,15:40,KE879
CJU,PEK,D,2015-02-27,17:55,MU274
CJU,PEK,D,2015-02-28,07:45,KE879
CJU,PEK,D,2015-03-01,15:40,KE879
CJU,PEK,D,2015-03-01,22:35,CA712
CJU,PEK,D,2015-03-02,15:40,KE879
CJU,PEK,D,2015-03-02,17:55,MU274
CJU,PEK,D,2015-03-03,07:45,KE879
CJU,PEK,D,2015-03-04,15:40,KE879
CJU,PEK,D,2015-03-05,07:45,KE879
CJU,PEK,D,2015-03-05,22:35,CA712
CJU,PEK,D,2015-03-06,15:40,KE879
CJU,PEK,D,2015-03-06,17:55,MU274
CJU,PEK,D,2015-03-07,07:45,KE879
CJU,PEK,D,2015-03-08,15:40,KE879
CJU,PEK,D,2015-03-08,22:35,CA712
CJU,PEK,D,2015-03-09,15:40,KE879
CJU,PEK,D,2015-03-09,17:55,MU274
CJU,PEK,D,2015-03-10,07:45,KE879
CJU,PEK,D,2015-03-11,15:40,KE879
CJU,PEK,D,2015-03-12,07:45,KE879
CJU,PEK,D,2015-03-12,22:35,CA712
CJU,PEK,D,2015-03-13,15:40,KE879
CJU,PEK,D,2015-03-13,17:55,MU274
CJU,PEK,D,2015-03-14,07:45,KE879
CJU,PEK,D,2015-03-15,15:40,KE879
CJU,PEK,D,2015-03-15,22:35,CA712
CJU,PEK,D,2015-03-16,15:40,KE879
CJU,PEK,D,2015-03-16,17:55,MU274
CJU,PEK,D,2015-03-17,07:45,KE879
CJU,PEK,D,2015-03-18,15:40,KE879
CJU,PEK,D,2015-03-19,07:45,KE879
CJU,PEK,D,2015-03-19,22:35,CA712
CJU,PEK,D,2015-03-20,15:40,KE879
CJU,PEK,D,2015-03-20,17:55,MU274
CJU,PEK,D,2015-03-21,07:45,KE879
CJU,PEK,D,2015-03-22,15:40,KE879
CJU,PEK,D,2015-03-22,22:35,CA712
CJU,PEK,D,2015-03-23,15:40,KE879
CJU,PEK,D,2015-03-23,17:55,MU274
CJU,PVG,A,2015-02-23,09:35,LJ102
CJU,PVG,A,2015-02-23,11:30,9C8583
CJU,PVG,A,2015-02-23,14:50,MU5037
CJU,PVG,A,2015-02-23,18:00,MU2543
CJU,PVG,A,2015-02-23,21:10,9C8567
CJU,PVG,A,2015-02-23,21:40,HO1327
CJU,PVG,A,2015-02-24,09:35,LJ102
CJU,PVG,A,2015-02-24,11:30,9C8583
CJU,PVG,A,2015-02-24,14:50,MU5037
CJU,PVG,A,2015-02-24,18:00,MU2543
CJU,PVG,A,2015-02-24,21:40,HO1327
CJU,PVG,A,2015-02-25,09:35,LJ102
CJU,PVG,A,2015-02-25,11:00,9C8861
CJU,PVG,A,2015-02-25,11:30,9C8583
CJU,PVG,A,2015-02-25,14:50,MU5037
CJU,PVG,A,2015-02-25,18:00,MU2543
CJU,PVG,A,2015-02-25,21:10,9C8567
CJU,PVG,A,2015-02-25,21:40,HO1327
CJU,PVG,A,2015-02-25,21:45,MU5059
CJU,PVG,A,2015-02-26,09:35,LJ102
CJU,PVG,A,2015-02-26,11:30,9C8583
CJU,PVG,A,2015-02-26,12:50,MU5059
CJU,PVG,A,2015-02-26,14:50,MU5037
CJU,PVG,A,2015-02-26,18:00,MU2543
CJU,PVG,A,2015-02-26,21:40,HO1327
CJU,PVG,A,2015-02-27,09:35,LJ102
CJU,PVG,A,2015-02-27,11:30,9C8583
CJU,PVG,A,2015-02-27,12:50,MU5059
CJU,PVG,A,2015-02-27,14:50,MU5037
CJU,PVG,A,2015-02-27,18:35,MU2543
CJU,PVG,A,2015-02-27,21:10,9C8567
CJU,PVG,A,2015-02-27,21:40,HO1327
CJU,PVG,A,2015-02-28,09:35,LJ102
CJU,PVG,A,2015-02-28,11:00,9C8861
CJU,PVG,A,2015-02-28,11:30,9C8583
CJU,PVG,A,2015-02-28,12:50,MU5059
CJU,PVG,A,2015-02-28,14:50,MU5037
CJU,PVG,A,2015-02-28,18:00,MU2543
CJU,PVG,A,2015-02-28,21:40,HO1327
CJU,PVG,A,2015-03-01,09:35,LJ102
CJU,PVG,A,2015-03-01,11:30,9C8583
CJU,PVG,A,2015-03-01,14:50,MU5037
CJU,PVG,A,2015-03-01,18:35,MU2543
CJU,PVG,A,2015-03-01,21:40,HO1327
CJU,PVG,A,2015-03-02,09:35,LJ102
CJU,PVG,A,2015-03-02,11:30,9C8583
CJU,PVG,A,2015-03-02,14:50,MU5037
CJU,PVG,A,2015-03-02,18:00,MU2543
CJU,PVG,A,2015-03-02,21:10,9C8567
CJU,PVG,A,2015-03-02,21:40,HO1327
CJU,PVG,A,2015-03-03,09:35,LJ102
CJU,PVG,A,2015-03-03,11:30,9C8583
CJU,PVG,A,2015-03-03,14:50,MU5037
CJU,PVG,A,2015-03-03,18:00,MU2543
CJU,PVG,A,2015-03-03,21:40,HO1327
CJU,PVG,A,2015-03-04,09:35,LJ102
CJU,PVG,A,2015-03-04,11:00,9C8861
CJU,PVG,A,2015-03-04,11:30,9C8583
CJU,PVG,A,2015-03-04,14:50,MU5037
CJU,PVG,A,2015-03-04,18:00,MU2543
CJU,PVG,A,2015-03-04,21:10,9C8567
CJU,PVG,A,2015-03-04,21:40,HO1327
CJU,PVG,A,2015-03-04,21:45,MU5059
CJU,PVG,A,2015-03-05,09:35,LJ102
CJU,PVG,A,2015-03-05,11:30,9C8583
CJU,PVG,A,2015-03-05,14:50,MU5037
CJU,PVG,A,2015-03-05,18:00,MU2543
CJU,PVG,A,2015-03-05,21:40,HO1327
CJU,PVG,A,2015-03-06,09:35,LJ102
CJU,PVG,A,2015-03-06,11:30,9C8583
CJU,PVG,A,2015-03-06,14:50,MU5037
CJU,PVG,A,2015-03-06,18:35,MU2543
CJU,PVG,A,2015-03-06,21:10,9C8567
CJU,PVG,A,2015-03-06,21:40,HO1327
CJU,PVG,A,2015-03-07,09:35,LJ102
CJU,PVG,A,2015-03-07,11:00,9C8861
CJU,PVG,A,2015-03-07,11:30,9C8583
CJU,PVG,A,2015-03-07,14:50,MU5037
CJU,PVG,A,2015-03-07,18:00,MU2543
CJU,PVG,A,2015-03-07,21:40,HO1327
CJU,PVG,A,2015-03-08,09:35,LJ102
CJU,PVG,A,2015-03-08,11:30,9C8583
CJU,PVG,A,2015-03-08,14:50,MU5037
CJU,PVG,A,2015-03-08,18:35,MU2543
CJU,PVG,A,2015-03-08,21:40,HO1327
CJU,PVG,A,2015-03-09,09:35,LJ102
CJU,PVG,A,2015-03-09,11:30,9C8583
CJU,PVG,A,2015-03-09,14:50,MU5037
CJU,PVG,A,2015-03-09,18:00,MU2543
CJU,PVG,A,2015-03-09,21:10,9C8567
CJU,PVG,A,2015-03-09,21:40,HO1327
CJU,PVG,A,2015-03-10,09:35,LJ102
CJU,PVG,A,2015-03-10,11:30,9C8583
CJU,PVG,A,2015-03-10,14:50,MU5037
CJU,PVG,A,2015-03-10,18:00,MU2543
CJU,PVG,A,2015-03-10,21:40,HO1327
CJU,PVG,A,2015-03-11,09:35,LJ102
CJU,PVG,A,2015-03-11,11:00,9C8861
CJU,PVG,A,2015-03-11,11:30,9C8583
CJU,PVG,A,2015-03-11,14:50,MU5037
CJU,PVG,A,2015-03-11,18:00,MU2543
CJU,PVG,A,2015-03-11,21:10,9C8567
CJU,PVG,A,2015-03-11,21:40,HO1327
CJU,PVG,A,2015-03-11,21:45,MU5059
CJU,PVG,A,2015-03-12,09:35,LJ102
CJU,PVG,A,2015-03-12,11:30,9C8583
CJU,PVG,A,2015-03-12,14:50,MU5037
CJU,PVG,A,2015-03-12,18:00,MU2543
CJU,PVG,A,2015-03-12,21:40,HO1327
CJU,PVG,A,2015-03-13,09:35,LJ102
CJU,PVG,A,2015-03-13,11:30,9C8583
CJU,PVG,A,2015-03-13,14:50,MU5037
CJU,PVG,A,2015-03-13,18:35,MU2543
CJU,PVG,A,2015-03-13,21:10,9C8567
CJU,PVG,A,2015-03-13,21:40,HO1327
CJU,PVG,A,2015-03-14,09:35,LJ102
CJU,PVG,A,2015-03-14,11:00,9C8861
CJU,PVG,A,2015-03-14,11:30,9C8583
CJU,PVG,A,2015-03-14,14:50,MU5037
CJU,PVG,A,2015-03-14,18:00,MU2543
CJU,PVG,A,2015-03-14,21:40,HO1327
CJU,PVG,A,2015-03-15,09:35,LJ102
CJU,PVG,A,2015-03-15,11:30,9C8583
CJU,PVG,A,2015-03-15,14:50,MU5037
CJU,PVG,A,2015-03-15,18:35,MU2543
CJU,PVG,A,2015-03-15,21:40,HO1327
CJU,PVG,A,2015-03-16,09:35,LJ102
CJU,PVG,A,2015-03-16,11:30,9C8583
CJU,PVG,A,2015-03-16,14:50,MU5037
CJU,PVG,A,2015-03-16,18:00,MU2543
CJU,PVG,A,2015-03-16,21:10,9C8567
CJU,PVG,A,2015-03-16,21:40,HO1327
CJU,PVG,A,2015-03-17,09:35,LJ102
CJU,PVG,A,2015-03-17,11:30,9C8583
CJU,PVG,A,2015-03-17,14:50,MU5037
CJU,PVG,A,2015-03-17,18:00,MU2543
CJU,PVG,A,2015-03-17,21:40,HO1327
CJU,PVG,A,2015-03-18,09:35,LJ102
CJU,PVG,A,2015-03-18,11:00,9C8861
CJU,PVG,A,2015-03-18,11:30,9C8583
CJU,PVG,A,2015-03-18,14:50,MU5037
CJU,PVG,A,2015-03-18,18:00,MU2543
CJU,PVG,A,2015-03-18,21:10,9C8567
CJU,PVG,A,2015-03-18,21:40,HO1327
CJU,PVG,A,2015-03-18,21:45,MU5059
CJU,PVG,A,2015-03-19,09:35,LJ102
CJU,PVG,A,2015-03-19,11:30,9C8583
CJU,PVG,A,2015-03-19,14:50,MU5037
CJU,PVG,A,2015-03-19,18:00,MU2543
CJU,PVG,A,2015-03-19,21:40,HO1327
CJU,PVG,A,2015-03-20,09:35,LJ102
CJU,PVG,A,2015-03-20,11:30,9C8583
CJU,PVG,A,2015-03-20,14:50,MU5037
CJU,PVG,A,2015-03-20,18:35,MU2543
CJU,PVG,A,2015-03-20,21:10,9C8567
CJU,PVG,A,2015-03-20,21:40,HO1327
CJU,PVG,A,2015-03-21,09:35,LJ102
CJU,PVG,A,2015-03-21,11:00,9C8861
CJU,PVG,A,2015-03-21,11:30,9C8583
CJU,PVG,A,2015-03-21,14:50,MU5037
CJU,PVG,A,2015-03-21,18:00,MU2543
CJU,PVG,A,2015-03-21,21:40,HO1327
CJU,PVG,A,2015-03-22,09:35,LJ102
CJU,PVG,A,2015-03-22,11:30,9C8583
CJU,PVG,A,2015-03-22,14:50,MU5037
CJU,PVG,A,2015-03-22,18:35,MU2543
CJU,PVG,A,2015-03-22,21:40,HO1327
CJU,PVG,A,2015-03-23,09:35,LJ102
CJU,PVG,A,2015-03-23,11:30,9C8583
CJU,PVG,A,2015-03-23,14:50,MU5037
CJU,PVG,A,2015-03-23,18:00,MU2543
CJU,PVG,A,2015-03-23,21:10,9C8567
CJU,PVG,A,2015-03-23,21:40,HO1327
CJU,PVG,D,2015-02-23,07:30,9C8584
CJU,PVG,D,2015-02-23,15:40,MU5038
CJU,PVG,D,2015-02-23,19:00,MU2544
CJU,PVG,D,2015-02-23,22:10,9C8568
CJU,PVG,D,2015-02-23,22:15,LJ101
CJU,PVG,D,2015-02-23,22:40,HO1328
CJU,PVG,D,2015-02-24,07:30,9C8584
CJU,PVG,D,2015-02-24,15:40,MU5038
CJU,PVG,D,2015-02-24,19:00,MU2544
CJU,PVG,D,2015-02-24,22:15,LJ101
CJU,PVG,D,2015-02-24,22:40,HO1328
CJU,PVG,D,2015-02-25,07:30,9C8584
CJU,PVG,D,2015-02-25,12:00,9C8862
CJU,PVG,D,2015-02-25,15:40,MU5038
CJU,PVG,D,2015-02-25,19:00,MU2544
CJU,PVG,D,2015-02-25,22:10,9C8568
CJU,PVG,D,2015-02-25,22:15,LJ101
CJU,PVG,D,2015-02-25,22:40,HO1328
CJU,PVG,D,2015-02-25,22:45,MU5060
CJU,PVG,D,2015-02-26,07:30,9C8584
CJU,PVG,D,2015-02-26,13:50,MU5060
CJU,PVG,D,2015-02-26,15:40,MU5038
CJU,PVG,D,2015-02-26,19:00,MU2544
CJU,PVG,D,2015-02-26,22:00,LJ101
CJU,PVG,D,2015-02-26,22:40,HO1328
CJU,PVG,D,2015-02-27,07:30,9C8584
CJU,PVG,D,2015-02-27,13:50,MU5060
CJU,PVG,D,2015-02-27,15:40,MU5038
CJU,PVG,D,2015-02-27,19:30,MU2544
CJU,PVG,D,2015-02-27,22:10,9C8568
CJU,PVG,D,2015-02-27,22:15,LJ101
CJU,PVG,D,2015-02-27,22:40,HO1328
CJU,PVG,D,2015-02-28,07:30,9C8584
CJU,PVG,D,2015-02-28,12:00,9C8862
CJU,PVG,D,2015-02-28,13:50,MU5060
CJU,PVG,D,2015-02-28,15:40,MU5038
CJU,PVG,D,2015-02-28,19:00,MU2544
CJU,PVG,D,2015-02-28,22:15,LJ101
CJU,PVG,D,2015-02-28,22:40,HO1328
CJU,PVG,D,2015-03-01,07:30,9C8584
CJU,PVG,D,2015-03-01,15:40,MU5038
CJU,PVG,D,2015-03-01,19:30,MU2544
CJU,PVG,D,2015-03-01,22:00,LJ101
CJU,PVG,D,2015-03-01,22:40,HO1328
CJU,PVG,D,2015-03-02,07:30,9C8584
CJU,PVG,D,2015-03-02,15:40,MU5038
CJU,PVG,D,2015-03-02,19:00,MU2544
CJU,PVG,D,2015-03-02,22:10,9C8568
CJU,PVG,D,2015-03-02,22:15,LJ101
CJU,PVG,D,2015-03-02,22:40,HO1328
CJU,PVG,D,2015-03-03,07:30,9C8584
CJU,PVG,D,2015-03-03,15:40,MU5038
CJU,PVG,D,2015-03-03,19:00,MU2544
CJU,PVG,D,2015-03-03,22:15,LJ101
CJU,PVG,D,2015-03-03,22:40,HO1328
CJU,PVG,D,2015-03-04,07:30,9C8584
CJU,PVG,D,2015-03-04,12:00,9C8862
CJU,PVG,D,2015-03-04,15:40,MU5038
CJU,PVG,D,2015-03-04,19:00,MU2544
CJU,PVG,D,2015-03-04,22:10,9C8568
CJU,PVG,D,2015-03-04,22:15,LJ101
CJU,PVG,D,2015-03-04,22:40,HO1328
CJU,PVG,D,2015-03-04,22:45,MU5060
CJU,PVG,D,2015-03-05,07:30,9C8584
CJU,PVG,D,2015-03-05,15:40,MU5038
CJU,PVG,D,2015-03-05,19:00,MU2544
CJU,PVG,D,2015-03-05,22:00,LJ101
CJU,PVG,D,2015-03-05,22:40,HO1328
CJU,PVG,D,2015-03-06,07:30,9C8584
CJU,PVG,D,2015-03-06,15:40,MU5038
CJU,PVG,D,2015-03-06,19:30,MU2544
CJU,PVG,D,2015-03-06,22:10,9C8568
CJU,PVG,D,2015-03-06,22:15,LJ101
CJU,PVG,D,2015-03-06,22:40,HO1328
CJU,PVG,D,2015-03-07,07:30,9C8584
CJU,PVG,D,2015-03-07,12:00,9C8862
CJU,PVG,D,2015-03-07,15:40,MU5038
CJU,PVG,D,2015-03-07,19:00,MU2544
CJU,PVG,D,2015-03-07,22:15,LJ101
CJU,PVG,D,2015-03-07,22:40,HO1328
CJU,PVG,D,2015-03-08,07:30,9C8584
CJU,PVG,D,2015-03-08,15:40,MU5038
CJU,PVG,D,2015-03-08,19:30,MU2544
CJU,PVG,D,2015-03-08,22:00,LJ101
CJU,PVG,D,2015-03-08,22:40,HO1328
CJU,PVG,D,2015-03-09,07:30,9C8584
CJU,PVG,D,2015-03-09,15:40,MU5038
CJU,PVG,D,2015-03-09,19:00,MU2544
CJU,PVG,D,2015-03-09,22:10,9C8568
CJU,PVG,D,2015-03-09,22:15,LJ101
CJU,PVG,D,2015-03-09,22:40,HO1328
CJU,PVG,D,2015-03-10,07:30,9C8584
CJU,PVG,D,2015-03-10,15:40,MU5038
CJU,PVG,D,2015-03-10,19:00,MU2544
CJU,PVG,D,2015-03-10,22:15,LJ101
CJU,PVG,D,2015-03-10,22:40,HO1328
CJU,PVG,D,2015-03-11,07:30,9C8584
CJU,PVG,D,2015-03-11,12:00,9C8862
CJU,PVG,D,2015-03-11,15:40,MU5038
CJU,PVG,D,2015-03-11,19:00,MU2544
CJU,PVG,D,2015-03-11,22:10,9C8568
CJU,PVG,D,2015-03-11,22:15,LJ101
CJU,PVG,D,2015-03-11,22:40,HO1328
CJU,PVG,D,2015-03-11,22:45,MU5060
CJU,PVG,D,2015-03-12,07:30,9C8584
CJU,PVG,D,2015-03-12,15:40,MU5038
CJU,PVG,D,2015-03-12,19:00,MU2544
CJU,PVG,D,2015-03-12,22:00,LJ101
CJU,PVG,D,2015-03-12,22:40,HO1328
CJU,PVG,D,2015-03-13,07:30,9C8584
CJU,PVG,D,2015-03-13,15:40,MU5038
CJU,PVG,D,2015-03-13,19:30,MU2544
CJU,PVG,D,2015-03-13,22:10,9C8568
CJU,PVG,D,2015-03-13,22:15,LJ101
CJU,PVG,D,2015-03-13,22:40,HO1328
CJU,PVG,D,2015-03-14,07:30,9C8584
CJU,PVG,D,2015-03-14,12:00,9C8862
CJU,PVG,D,2015-03-14,15:40,MU5038
CJU,PVG,D,2015-03-14,19:00,MU2544
CJU,PVG,D,2015-03-14,22:15,LJ101
CJU,PVG,D,2015-03-14,22:40,HO1328
CJU,PVG,D,2015-03-15,07:30,9C8584
CJU,PVG,D,2015-03-15,15:40,MU5038
CJU,PVG,D,2015-03-15,19:30,MU2544
CJU,PVG,D,2015-03-15,22:00,LJ101
CJU,PVG,D,2015-03-15,22:40,HO1328
CJU,PVG,D,2015-03-16,07:30,9C8584
CJU,PVG,D,2015-03-16,15:40,MU5038
CJU,PVG,D,2015-03-16,19:00,MU2544
CJU,PVG,D,2015-03-16,22:10,9C8568
CJU,PVG,D,2015-03-16,22:15,LJ101
CJU,PVG,D,2015-03-16,22:40,HO1328
CJU,PVG,D,2015-03-17,07:30,9C8584
CJU,PVG,D,2015-03-17,15:40,MU5038
CJU,PVG,D,2015-03-17,19:00,MU2544
CJU,PVG,D,2015-03-17,22:15,LJ101
CJU,PVG,D,2015-03-17,22:40,HO1328
CJU,PVG,D,2015-03-18,07:30,9C8584
CJU,PVG,D,2015-03-18,12:00,9C8862
CJU,PVG,D,2015-03-18,15:40,MU5038
CJU,PVG,D,2015-03-18,19:00,MU2544
CJU,PVG,D,2015-03-18,22:10,9C8568
CJU,PVG,D,2015-03-18,22:15,LJ101
CJU,PVG,D,2015-03-18,22:40,HO1328
CJU,PVG,D,2015-03-18,22:45,MU5060
CJU,PVG,D,2015-03-19,07:30,9C8584
CJU,PVG,D,2015-03-19,15:40,MU5038
CJU,PVG,D,2015-03-19,19:00,MU2544
CJU,PVG,D,2015-03-19,22:00,LJ101
CJU,PVG,D,2015-03-19,22:40,HO1328
CJU,PVG,D,2015-03-20,07:30,9C8584
